Date,aus,can,rsa,ger,fra,ned
2008-07-01,16.971357,27.788385,42.06654,24.358053,24.949175,20.12958
2008-07-02,16.703524,27.194828,40.862469,24.141613,24.419008,19.869001
2008-07-03,16.690456,27.002548,40.585186,24.133287,24.629517,20.080723
2008-07-07,16.540215,26.601274,40.664955,24.099987,24.325453,19.860865
2008-07-08,16.638199,26.701593,41.599346,24.174911,24.504765,19.991152
2008-07-09,16.409565,26.467514,40.361095,24.158262,24.23189,19.812
2008-07-10,16.703524,26.776829,41.253693,24.191561,24.263075,19.77129
2008-07-11,16.501019,26.64307,41.527176,23.81695,23.693922,19.298992
2008-07-14,16.625135,26.785194,41.34866,23.775326,23.701721,19.323418
2008-07-15,16.311579,26.049517,40.478836,23.51726,23.389856,19.054701
2008-07-16,16.736187,26.467514,41.641125,23.850248,23.795277,19.453711
2008-07-17,16.76885,26.300316,43.251625,24.308107,24.426805,20.015577
2008-07-18,16.651268,26.434078,42.302044,24.466276,24.660702,20.105154
2008-07-21,17.128134,26.860434,41.944988,24.607794,24.886808,20.406445
2008-07-22,17.128134,26.634716,42.526138,24.682716,25.011553,20.455305
2008-07-23,17.284914,26.350473,41.812046,24.682716,25.003754,20.47159
2008-07-24,16.906031,25.547924,40.657352,24.108311,24.520365,19.836432
2008-07-25,16.788446,25.798721,41.591747,24.291456,24.840023,19.860865
2008-07-28,16.174395,25.531206,41.52338,23.891874,24.419008,19.543283
2008-07-29,16.318111,25.614799,42.867985,24.199886,24.61392,19.812
2008-07-30,16.442226,26.358839,44.167023,24.316427,24.933582,19.942291
2008-07-31,16.252785,26.208357,43.741604,24.291456,24.61392,19.575855
2008-08-01,15.802041,25.748564,42.784431,23.933495,24.239687,19.37228
2008-08-04,15.651798,24.912565,41.40184,23.81695,24.177313,19.600288
2008-08-05,15.788979,24.996168,41.888016,24.333076,24.762056,20.357586
2008-08-06,15.91963,25.288763,42.73885,24.408005,24.964771,20.618162
2008-08-07,15.645267,24.937647,40.870064,24.008417,24.606125,19.999289
2008-08-08,15.664862,24.536371,40.642162,23.833599,24.637314,20.25173
2008-08-11,15.606072,24.385893,40.186359,23.64213,24.512571,20.186586
2008-08-12,15.423162,24.319014,39.8825,23.525583,24.333242,20.219154
2008-08-13,15.246787,24.703568,40.437057,23.167624,23.95121,20.113295
2008-08-14,15.148802,24.737007,41.151142,23.026102,23.834259,19.77129
2008-08-15,15.063873,24.34409,40.619377,22.793011,23.686129,19.820148
2008-08-18,15.044279,24.218699,40.064819,22.626516,23.491211,19.632854
2008-08-19,14.861369,24.218699,39.533062,22.4517,23.233919,19.331562
2008-08-20,15.201056,24.762089,39.745758,22.509972,23.296291,19.331562
2008-08-21,15.207588,25.497761,41.113163,22.626516,23.421043,19.469997
2008-08-22,15.227186,25.280405,40.733322,22.718092,23.58477,19.755005
2008-08-25,15.011612,24.879126,39.890095,22.368452,23.148159,19.36414
2008-08-26,15.050813,24.929287,39.867302,22.4517,23.179342,19.339706
2008-08-27,15.246787,25.422523,41.318272,22.59322,23.421043,19.592142
2008-08-28,15.651798,25.698402,42.389404,22.934532,23.834259,19.88529
2008-08-29,15.560341,25.39744,41.827244,22.809662,23.787481,19.706142
2008-09-02,15.18146,24.494572,40.16357,22.659815,23.639347,19.88529
2008-09-03,15.018147,24.319014,39.814133,22.684792,23.452229,19.714285
2008-09-04,14.155861,23.508101,38.127666,21.694153,22.19697,19.013987
2008-09-05,14.103602,23.692019,38.818966,21.277918,22.048834,19.152422
2008-09-08,14.626201,23.391062,39.80653,21.452736,22.368498,19.225702
2008-09-09,13.763909,22.320995,37.466759,20.911631,21.666807,18.794123
2008-09-10,14.012148,22.939629,37.55032,20.903309,21.869511,18.867411
2008-09-11,13.874965,23.290745,37.512337,20.944929,21.885107,18.818552
2008-09-12,14.541276,23.750538,38.682228,21.377813,22.313925,19.062843
2008-09-15,13.496081,22.538351,36.464005,20.661888,21.448496,18.443972
2008-09-16,13.678991,22.672108,37.170494,20.420473,21.331543,18.183393
2008-09-17,12.895095,21.994955,34.91428,19.962612,20.583071,17.369093
2008-09-18,13.54834,22.546711,36.319664,20.661888,21.32375,17.930965
2008-09-19,14.560874,24.252136,38.705017,22.052113,22.968836,19.079128
2008-09-22,14.81564,24.352451,38.750595,21.511007,22.24375,18.427685
2008-09-23,14.652329,24.135096,36.08416,21.178024,21.846123,18.053108
2008-09-24,14.828708,24.001333,36.228504,21.136396,21.744766,17.800673
2008-09-25,15.044279,23.959536,37.337616,21.63588,22.376295,18.427685
2008-09-26,14.763377,23.215506,37.109718,21.286242,22.189173,17.882105
2008-09-29,12.934288,21.5686,32.703651,19.279993,19.88917,15.553197
2008-09-30,13.417694,22.020039,37.269253,19.896019,20.855949,16.375643
2008-10-01,13.554873,21.8612,36.281673,19.612976,20.770189,16.416357
2008-10-02,12.803641,20.072174,32.498539,18.680613,19.647478,16.017349
2008-10-03,12.72525,19.670897,31.746471,18.555744,19.522732,16.074348
2008-10-06,11.177056,18.667709,29.505457,17.515158,18.220699,14.779608
2008-10-07,11.118263,17.589275,27.477144,16.749283,17.511202,14.046735
2008-10-08,10.425822,18.023991,28.52548,16.24148,17.027815,13.379005
2008-10-09,10.151458,16.652967,26.208502,15.200891,16.177982,12.63799
2008-10-10,9.41329,15.758454,26.968164,14.851253,15.858323,12.124978
2008-10-13,11.366497,17.706312,30.508209,17.007351,17.932224,13.867591
2008-10-14,10.830833,17.054237,29.657385,16.890804,17.807476,13.810584
2008-10-15,9.752977,15.67485,23.701603,14.98445,15.858323,12.263412
2008-10-16,10.425822,15.716652,25.813473,15.808593,16.450865,12.963712
2008-10-17,9.86403,15.942373,24.248558,15.409008,16.131201,12.238981
2008-10-20,10.915754,16.962286,25.843863,15.6754,16.926451,13.069569
2008-10-21,10.242913,16.03433,23.260998,14.734712,16.061033,12.491413
2008-10-22,9.511276,14.680024,19.933651,13.685798,14.868149,11.48982
2008-10-23,9.543938,14.763623,21.202297,13.72742,15.180016,11.937688
2008-10-24,8.648992,14.370708,20.435032,12.861651,14.517303,11.335104
2008-10-27,8.296236,13.200317,19.652573,12.66186,13.558318,10.62666
2008-10-28,9.406754,14.370708,24.157396,15.16759,15.30476,11.383963
2008-10-29,9.374094,15.15654,24.666382,14.71806,15.686797,11.8074
2008-10-30,9.955482,16.092848,25.805876,15.076019,15.912895,11.921404
2008-10-31,9.792172,16.03433,26.223696,15.384035,15.983067,12.173836
2008-11-03,10.321304,16.360371,25.919828,15.05937,15.990865,12.165691
2008-11-04,11.170522,17.622717,28.282391,16.383001,17.409853,13.256861
2008-11-05,10.602198,16.870325,25.205742,15.275813,16.310524,12.466989
2008-11-06,9.726847,16.06777,23.511681,14.27685,15.25798,11.823686
2008-11-07,10.15799,16.06777,24.765133,15.017748,16.162386,12.385553
2008-11-10,9.687653,16.151367,25.258915,14.926176,15.881713,12.100549
2008-11-11,9.328365,15.557813,24.096624,14.293499,15.312555,11.872544
2008-11-12,8.720846,14.270388,22.144283,13.510979,14.43154,11.326962
2008-11-13,9.485147,15.348818,25.357672,14.909529,16.061033,12.328554
2008-11-14,8.72738,14.654943,23.534473,13.910561,15.039679,11.522393
2008-11-17,8.420353,14.337264,22.941931,13.610876,14.634253,11.253673
2008-11-18,8.41382,14.236949,23.238203,13.652499,14.673237,11.343247
2008-11-19,7.786704,13.593234,21.536554,12.611912,13.737641,10.553373
2008-11-20,7.159586,12.096808,19.758928,11.904312,12.918994,9.918216
2008-11-21,8.080665,12.707081,23.481295,12.62856,13.566114,10.618517
2008-11-24,8.41382,13.526355,24.286545,13.677473,14.688831,11.261819
2008-11-25,8.805768,13.78551,25.418444,13.910561,15.086456,11.261819
2008-11-26,8.8319,14.002872,26.877008,13.977161,15.234594,11.335104
2008-11-28,8.923352,14.303828,26.82383,13.810667,15.086456,11.229246
2008-12-01,8.165587,13.660112,23.731987,12.686833,13.862386,10.284653
2008-12-02,8.524874,13.400956,24.567617,13.377784,14.72781,10.765089
2008-12-03,8.642457,13.359155,25.144964,13.577575,14.751205,11.025669
2008-12-04,8.198248,12.757242,23.944695,13.269561,14.392558,10.65109
2008-12-05,8.439951,12.90772,25.076595,13.344484,14.532897,10.879095
2008-12-08,9.040937,13.643395,26.102142,14.102032,15.226796,11.310676
2008-12-09,8.577133,13.426035,26.056568,14.102032,15.211202,11.286244
2008-12-10,8.773106,13.643395,27.606291,14.484967,15.764763,11.734113
2008-12-11,8.720846,13.701911,26.968164,14.526593,15.788151,11.636395
2008-12-12,8.746978,13.768791,26.709881,14.593191,15.889503,11.791115
2008-12-15,8.740444,13.793871,26.352831,14.84293,15.912895,11.921404
2008-12-16,9.367562,14.512828,28.396336,15.950113,17.10578,12.63799
2008-12-17,9.210784,14.462663,28.077278,15.758645,17.012224,12.556558
2008-12-18,8.786173,14.061389,27.743021,15.483929,16.482048,12.263412
2008-12-19,8.956016,14.044666,27.294821,15.026072,16.177982,12.149406
2008-12-22,8.923352,13.660112,26.861813,14.909529,15.944086,11.978404
2008-12-23,8.797573,13.896412,27.595778,14.945471,15.877928,12.102683
2008-12-24,8.993231,13.836699,27.244789,15.171155,15.941692,12.077662
2008-12-26,9.167925,13.811104,27.931179,15.104284,16.069229,12.144388
2008-12-29,9.042144,14.237638,28.523958,15.313256,16.021402,12.111025
2008-12-30,9.356593,14.578863,29.639332,15.856576,16.690952,12.461342
2008-12-31,9.789835,14.868906,30.052723,16.065544,16.682983,12.444661
2009-01-02,9.89465,15.252782,30.801506,16.15749,17.081524,12.820004
2009-01-05,9.761883,15.713436,30.700106,15.75627,16.667038,12.5948
2009-01-06,10.069345,16.105848,31.370892,15.806421,16.730808,12.728252
2009-01-07,9.678032,15.45752,29.545732,15.572377,16.523565,12.644845
2009-01-08,9.754894,15.790211,29.366337,15.655968,16.722836,12.820004
2009-01-09,9.433458,15.389274,29.015341,14.853523,16.101114,12.544754
2009-01-12,9.084071,14.630047,27.330587,14.510815,15.702567,12.252817
2009-01-13,8.909377,14.766538,27.229191,14.143029,15.423588,12.102683
2009-01-14,8.594929,14.092616,25.31823,13.32387,14.690269,11.510477
2009-01-15,8.741673,14.263229,26.472599,13.449251,14.666362,11.61891
2009-01-16,8.783599,14.450905,26.706596,13.499402,14.738092,11.752362
2009-01-20,8.042897,13.435757,24.546045,12.496351,13.526526,10.734773
2009-01-21,8.504088,14.049962,26.254206,13.098183,14.164194,11.36034
2009-01-22,8.245543,13.60637,25.443026,12.805625,13.845358,11.068408
2009-01-23,8.0988,14.067023,25.396227,12.521428,13.614206,10.91827
2009-01-26,8.147714,14.203514,25.77062,13.056389,14.044636,11.34366
2009-01-27,8.378307,14.391189,26.792395,13.231923,14.219992,11.527159
2009-01-28,8.678783,14.81772,27.814171,13.842113,14.857658,11.844115
2009-01-29,8.231565,14.433841,26.441406,13.215205,14.100427,11.285272
2009-01-30,8.112774,14.246169,25.864218,12.956084,13.901156,11.1685
2009-02-02,8.147714,13.964657,25.575623,12.747115,13.813478,11.093432
2009-02-03,8.448186,14.135267,26.332209,13.348946,14.307671,11.493794
2009-02-04,8.182652,14.212045,25.989012,13.156694,14.172167,11.251908
2009-02-05,8.406259,14.587393,26.800196,13.415816,14.490998,11.301953
2009-02-06,8.853476,14.894494,28.578554,13.875549,14.86563,11.744023
2009-02-09,8.867453,15.013927,28.289961,14.034364,14.945336,11.844115
2009-02-10,8.182652,14.314411,26.285402,13.290434,14.068545,11.126795
2009-02-11,8.427223,14.254697,27.119987,13.457609,14.323611,11.368683
2009-02-12,8.483125,14.263229,27.634779,13.248641,14.227961,11.276931
2009-02-13,8.559994,14.143801,26.722197,13.081466,14.132311,11.151818
2009-02-17,7.973019,13.239553,25.419626,12.245589,13.255518,10.367771
2009-02-18,8.014946,13.103062,25.583418,12.145283,13.183779,10.326067
2009-02-19,8.0988,13.043348,25.411829,12.212152,13.223634,10.309382
2009-02-20,8.091811,12.847144,25.357225,11.978108,12.98451,10.159247
2009-02-23,7.819288,12.29265,24.444647,11.384635,12.474374,9.708838
2009-02-24,8.203615,12.702123,25.801821,11.810932,13.040305,10.225975
2009-02-25,7.980007,12.702123,25.162231,11.409711,12.705528,9.90902
2009-02-26,7.959045,13.094534,25.333828,11.443147,12.514229,9.792246
2009-02-27,7.840252,12.872737,23.890862,11.275971,12.538142,9.808929
2009-03-02,7.400023,11.917304,22.549292,10.682498,11.86859,9.333496
2009-03-03,7.532791,11.925835,22.830084,10.757729,11.828735,9.133313
2009-03-04,7.847241,12.369429,23.758265,11.317766,12.410606,9.441928
2009-03-05,7.462914,11.959956,22.424494,10.674143,11.892503,8.941473
2009-03-06,7.525805,11.968488,23.001684,10.715935,11.820765,8.941473
2009-03-09,7.344123,11.763751,22.307495,10.640705,11.5099,8.724608
2009-03-10,7.903143,12.446204,23.929863,11.326125,12.426549,9.433589
2009-03-11,7.959045,12.633877,24.756643,11.526735,12.498287,9.391883
2009-03-12,8.140724,13.179837,26.269802,11.877805,12.936685,9.750542
2009-03-13,8.329393,13.20543,26.223007,11.852726,12.960596,9.808929
2009-03-16,8.364334,13.427227,26.277601,11.953033,13.056247,9.842293
2009-03-17,8.748659,13.700208,26.558403,12.103491,13.406963,10.042474
2009-03-18,8.881427,14.109676,27.205784,12.588298,13.909128,10.409475
2009-03-19,9.042144,14.357067,27.884367,12.680245,13.845358,10.250998
2009-03-20,8.979256,13.939064,28.133965,12.496351,13.701888,10.234317
2009-03-23,9.573215,14.894494,30.349108,13.290434,14.538824,10.959977
2009-03-24,9.356593,14.630047,29.405338,12.822344,14.076516,10.526247
2009-03-25,9.524298,14.621513,29.974728,13.1149,14.307671,10.868227
2009-03-26,9.789835,14.93715,30.567513,13.298794,14.379408,10.943295
2009-03-27,9.503336,14.553271,28.50836,12.797268,13.749712,10.459521
2009-03-30,9.049131,13.819636,27.798571,12.136926,13.191751,10.050816
2009-03-31,9.356593,14.04143,29.015341,12.51307,13.709859,10.392794
2009-04-01,9.517313,14.493554,30.16972,12.70532,13.941009,10.617999
2009-04-02,10.069345,14.851844,30.9653,13.457609,14.650416,11.018361
2009-04-03,10.174161,15.133358,31.253899,13.783601,14.817805,11.218546
2009-04-06,10.006454,14.971272,30.317911,13.516122,14.538824,10.968317
2009-04-07,9.768869,14.561802,29.420938,13.106543,14.060575,10.71809
2009-04-08,9.698993,14.706822,30.06052,13.348946,14.227961,10.909931
2009-04-09,10.076332,15.363685,30.778097,13.691653,14.53085,11.060068
2009-04-13,10.271989,15.576948,31.183697,13.950777,14.714181,11.293614
2009-04-14,10.132235,15.423399,30.575319,13.808679,14.483027,11.076751
2009-04-15,10.299939,15.687842,30.863905,14.00093,14.706213,11.326978
2009-04-16,10.327889,15.807277,31.316292,14.134668,14.78592,11.34366
2009-04-17,10.278975,15.901114,30.520706,14.067801,14.809834,11.377023
2009-04-20,9.594176,15.082171,28.95294,13.315512,13.996806,10.826522
2009-04-21,9.887663,15.321026,29.296141,13.59135,14.347525,11.085091
2009-04-22,9.692006,15.321026,29.218138,13.708371,14.291729,10.884911
2009-04-23,10.062357,15.773155,30.138521,13.967492,14.78592,11.235228
2009-04-24,10.195124,16.1485,31.129099,14.209901,15.184464,11.285272
2009-04-27,9.922602,15.739027,30.427113,13.99257,14.841717,11.068408
2009-04-28,9.775858,15.60254,31.222689,13.942417,14.817805,11.118454
2009-04-29,10.202111,16.046129,32.205471,14.318563,15.232286,11.51882
2009-04-30,10.265,15.986419,31.628283,14.452304,15.26417,11.552184
2009-05-01,10.348855,16.506788,32.189873,14.560966,15.614891,11.693978
2009-05-04,10.928838,17.266018,34.654617,15.15444,16.180817,12.294524
2009-05-05,10.82402,17.266018,33.718636,14.903677,15.989521,12.244478
2009-05-06,11.040643,17.863163,34.600018,15.179515,16.396032,12.436321
2009-05-07,10.963777,17.4025,33.344246,14.878598,16.188787,12.453001
2009-05-08,11.445929,18.212917,34.943207,15.580733,16.890226,12.995162
2009-05-11,11.005702,17.846094,33.866825,15.129362,16.300379,12.653185
2009-05-12,11.096541,17.880217,34.43623,15.254743,16.419943,12.79498
2009-05-13,10.537524,16.907724,32.82946,14.652914,15.861981,12.344571
2009-05-14,10.691254,17.334259,33.383247,14.828448,16.021402,12.461342
2009-05-15,10.488608,17.069815,32.821667,14.560966,15.750394,12.402955
2009-05-18,10.935824,17.820505,34.054039,15.204594,16.411974,12.995162
2009-05-19,11.138468,17.922874,34.670219,15.472072,16.595303,13.028525
2009-05-20,11.145455,18.468838,35.4268,15.764629,16.786608,13.153638
2009-05-21,10.942813,18.033772,35.309803,15.597453,16.786608,13.17032
2009-05-22,11.047628,18.349407,35.481396,15.73955,16.810516,13.228707
2009-05-26,11.348102,18.929489,35.925991,15.96524,17.121376,13.487276
2009-05-27,10.956788,18.707693,35.816788,15.747908,16.890226,13.136956
2009-05-28,11.054615,19.253649,37.080364,15.881651,17.177176,13.203685
2009-05-29,11.508819,19.705778,37.454762,16.165852,17.488041,13.262071
2009-06-01,11.990974,20.047007,38.343937,16.675737,17.814842,13.503961
2009-06-02,12.193618,20.16643,38.359535,16.934855,18.117735,13.762527
2009-06-03,11.865194,19.236593,36.963367,16.399897,17.639481,13.412208
2009-06-04,11.809293,19.69725,37.782356,16.516916,17.759047,13.462253
2009-06-05,11.774355,19.432798,37.181759,16.207642,17.472095,13.270413
2009-06-08,11.606648,19.424267,36.861965,16.132412,17.368471,13.203685
2009-06-09,11.893147,19.688715,36.893169,16.124058,17.488041,13.312118
2009-06-10,12.123742,19.629004,36.877567,16.232723,17.352533,13.278753
2009-06-11,12.473128,19.936104,37.298759,16.424971,17.535864,13.395526
2009-06-12,12.333372,19.646063,37.205166,16.333027,17.543833,13.320459
2009-06-15,11.781343,18.869774,36.315979,15.589093,16.834427,12.853367
2009-06-16,11.683512,18.690634,36.035191,15.329972,16.603273,12.628162
2009-06-17,11.515806,18.289692,35.816788,15.371765,16.611238,12.603139
2009-06-18,11.683512,18.315281,35.567192,15.363408,16.690952,12.678205
2009-06-19,11.746407,18.571203,35.606197,15.455351,16.906166,12.803322
2009-06-22,11.257262,17.538994,34.04623,14.895319,16.252554,12.419638
2009-06-23,11.234833,17.624678,34.570534,15.191913,16.559053,12.631728
2009-06-24,11.431074,18.027382,35.456341,15.295375,16.583572,12.665797
2009-06-25,11.683389,18.507196,36.461868,15.467814,16.812426,12.989471
2009-06-26,11.781507,18.490061,36.868858,15.416083,16.665306,12.989471
2009-06-29,11.893643,18.721403,37.243923,15.717854,16.967718,13.159826
2009-06-30,11.774497,18.35297,37.72274,15.502303,16.730694,13.023542
2009-07-01,11.823561,18.618582,38.145691,15.829937,17.098488,13.262039
2009-07-02,11.367998,18.215876,36.948654,15.209155,16.559053,12.895777
2009-07-06,11.297912,17.864584,36.405991,15.05396,16.485493,12.844671
2009-07-07,10.968507,17.393335,35.67979,14.60562,16.044138,12.580623
2009-07-08,10.89842,17.02491,34.722164,14.588375,15.89702,12.478411
2009-07-09,11.038592,17.341923,35.911224,14.890143,16.060482,12.699871
2009-07-10,11.017567,17.161997,35.655849,14.69184,15.839807,12.478411
2009-07-13,11.108678,17.590405,35.991016,15.174668,16.232126,12.836154
2009-07-14,11.501163,18.095922,36.485806,15.260891,16.297506,12.963918
2009-07-15,12.06886,18.884195,38.233479,16.011,16.992241,13.43239
2009-07-16,12.159972,19.046989,38.385109,16.217928,17.327345,13.76458
2009-07-17,12.110912,19.201216,38.464909,16.140331,17.286474,13.824204
2009-07-20,12.482367,19.655327,39.645985,16.467966,17.662445,13.994559
2009-07-21,12.419291,19.569651,39.741753,16.580046,17.768698,13.986043
2009-07-22,12.398267,19.655327,40.013081,16.631784,17.768698,14.071218
2009-07-23,12.636559,20.297937,40.619583,17.062878,18.103807,14.292676
2009-07-24,12.601516,20.409323,40.332298,17.166344,18.2264,14.403409
2009-07-27,12.769725,20.554983,40.156727,17.183588,18.169189,14.403409
2009-07-28,12.818784,20.203684,39.199089,16.93355,18.030245,14.267127
2009-07-29,12.636559,19.835258,38.41703,16.93355,17.932165,14.360821
2009-07-30,13.043059,20.357914,38.704315,17.080122,18.201881,14.505619
2009-07-31,13.267338,20.734915,39.709835,17.364649,18.479774,14.846326
2009-08-03,13.624777,21.283276,40.978695,17.925077,19.068251,15.272212
2009-08-04,13.617768,21.171886,40.507851,17.873348,19.051907,15.195556
2009-08-05,13.498619,21.206163,40.148746,17.735394,19.019211,15.195556
2009-08-06,13.582724,20.709208,39.542248,17.606064,18.888437,15.118896
2009-08-07,13.645803,20.666368,39.885391,17.597445,18.85574,15.144446
2009-08-10,13.491613,20.43503,39.382633,17.5026,18.749493,15.084823
2009-08-11,13.372466,19.869532,39.13525,17.209452,18.569677,14.914471
2009-08-12,13.687855,20.152281,39.095352,17.381893,18.798529,15.246658
2009-08-13,14.101364,20.443598,39.733776,17.649172,19.109116,15.391459
2009-08-14,13.743925,20.237959,39.430523,17.433624,18.888437,15.212588
2009-08-17,13.400499,19.509674,37.72274,16.873198,18.267269,14.769667
2009-08-18,13.645803,19.792418,39.015541,17.002525,18.447079,14.897433
2009-08-19,13.708879,19.989483,39.071407,17.218077,18.659588,15.09334
2009-08-20,13.66683,20.143709,39.989143,17.407759,18.937477,15.255178
2009-08-21,13.659819,20.503572,41.05051,17.968189,19.59951,15.664023
2009-08-24,13.95418,20.52071,41.106373,17.968189,19.624031,15.664023
2009-08-25,13.9682,20.623531,41.497417,18.192358,19.828365,15.894001
2009-08-26,13.835037,20.495008,41.0984,18.149248,19.836536,15.876966
2009-08-27,14.129396,20.726347,41.944309,18.209602,19.999998,15.970663
2009-08-28,14.276577,20.69207,42.079967,18.175116,20.057215,15.987699
2009-08-31,14.206492,20.375053,41.625095,18.028542,19.910097,15.774755
2009-09-01,13.91213,19.852396,40.276432,17.390514,19.2971,15.331832
2009-09-02,13.877087,19.869532,40.827065,17.373272,19.215368,15.178516
2009-09-03,14.150425,20.426458,42.199673,17.450869,19.305273,15.365906
2009-09-04,14.388721,20.777756,42.670506,17.830236,19.624031,15.655508
2009-09-08,14.802226,21.094774,42.885979,18.27858,20.228855,16.217676
2009-09-09,14.851288,20.949118,42.973759,18.54586,20.457706,16.353956
2009-09-10,15.047529,21.249001,43.532379,18.813141,20.67021,16.660595
2009-09-11,15.019493,21.42893,44.09898,18.821762,20.645689,16.5669
2009-09-14,14.9424,21.557451,44.122925,18.882116,20.784637,16.609489
2009-09-15,14.9424,22.080109,44.777298,18.994202,20.93993,16.694668
2009-09-16,15.64326,22.320021,45.894543,19.330458,21.348597,17.043894
2009-09-17,15.440012,22.234339,45.703011,19.330458,21.373114,16.984272
2009-09-18,15.454028,22.191502,45.543407,19.339079,21.471189,17.154621
2009-09-21,15.29283,21.797365,44.7374,19.106289,21.299553,17.02685
2009-09-22,15.566165,22.311453,45.248135,19.382189,21.54475,17.137585
2009-09-23,15.538134,22.020134,44.170795,19.183884,21.315903,17.043894
2009-09-24,15.271808,21.360388,43.444599,18.813141,20.931757,16.771326
2009-09-25,15.418985,21.146185,44.035137,18.761408,20.890888,16.74577
2009-09-28,15.671296,21.463203,44.170795,19.166641,21.201473,16.992785
2009-09-29,15.741384,21.557451,43.819672,19.106289,21.111567,16.984272
2009-09-30,15.839502,21.831636,43.691982,19.132153,21.225992,17.069445
2009-10-01,15.264798,20.923416,41.840565,18.459639,20.441357,16.57542
2009-10-02,15.026501,20.803459,41.928349,18.356178,20.212507,16.362476
2009-10-05,15.327872,21.27471,43.396725,18.614834,20.612999,16.686148
2009-10-06,15.671296,21.728821,44.067062,19.045935,20.980797,17.043894
2009-10-07,15.860529,21.874477,44.593754,19.097666,21.046179,17.171656
2009-10-08,16.456264,22.320021,45.216213,19.399433,21.38946,17.52088
2009-10-09,16.379171,22.371433,44.601738,19.373569,21.307724,17.512362
2009-10-12,16.428232,22.559927,45.296017,19.606361,21.536577,17.827518
2009-10-13,16.421219,22.51709,45.726952,19.589117,21.561094,17.912697
2009-10-14,16.925838,22.962629,46.70055,20.106434,22.084188,18.270439
2009-10-15,17.044987,22.756994,46.572857,20.132299,22.174091,18.321543
2009-10-16,16.848747,22.705585,45.583313,19.718447,21.749083,18.00639
2009-10-19,17.08003,22.954062,46.437191,20.071949,22.059669,18.236368
2009-10-20,16.897808,22.491383,45.479565,19.916752,21.969761,18.083046
2009-10-21,16.883791,22.337156,45.040653,19.865023,21.789951,17.946766
2009-10-22,17.108068,22.508524,46.125961,20.08919,21.994282,18.193777
2009-10-23,16.925838,22.140093,45.399754,19.933994,21.700043,17.955284
2009-10-26,16.687548,21.514616,43.795731,19.313215,21.152433,17.231281
2009-10-27,16.484299,21.171886,42.949821,19.028688,20.964449,16.984272
2009-10-28,15.741384,20.452166,40.922836,18.347553,20.335106,16.422102
2009-10-29,16.063778,21.12048,43.245098,19.011446,20.972622,17.154621
2009-10-30,15.369925,20.43503,41.361748,18.106138,20.024521,16.532829
2009-11-02,15.615226,20.52071,40.71534,18.252714,20.294241,16.592455
2009-11-03,15.510099,20.957684,41.337807,18.157869,20.179811,16.600971
2009-11-04,15.636252,21.111912,42.016129,18.390665,20.547613,16.865023
2009-11-05,15.790443,21.351822,42.646564,18.752785,20.956272,17.163139
2009-11-06,16.070789,21.334682,42.878002,18.761408,20.997141,17.154621
2009-11-09,16.792679,22.208635,44.505978,19.51152,21.683695,17.742342
2009-11-10,16.841738,22.191502,44.545872,19.270103,21.601963,17.640127
2009-11-11,16.911825,22.285751,44.936913,19.49428,21.69187,17.793451
2009-11-12,16.575409,21.917318,43.891491,19.183884,21.315903,17.5294
2009-11-13,16.897808,22.165794,44.665573,19.390814,21.626484,17.716787
2009-11-16,17.171141,22.371433,45.383801,19.847775,21.937069,17.989357
2009-11-17,16.911825,22.60277,45.032665,19.709826,21.81447,17.853065
2009-11-18,16.83473,22.551359,44.976807,19.839155,21.855335,17.878626
2009-11-19,16.484299,22.208635,44.242619,19.477032,21.479366,17.512362
2009-11-20,16.330111,22.080109,43.827652,19.278727,21.185125,17.316456
2009-11-23,16.673531,22.491383,44.849121,19.752934,21.528404,17.59754
2009-11-24,16.407204,22.294319,45.120461,19.72707,21.569271,17.614576
2009-11-25,16.813704,22.688446,45.902515,19.968485,21.896204,17.929731
2009-11-27,15.993693,22.01157,44.569813,19.330458,21.127913,17.239798
2009-11-30,16.351131,22.200068,44.721443,19.399433,21.136086,17.197206
2009-12-01,16.750624,22.902655,45.958382,19.81329,21.626484,17.708271
2009-12-02,16.73661,22.911222,45.990303,19.787422,21.70822,17.716787
2009-12-03,16.554386,22.491383,44.7374,19.520142,21.618313,17.623091
2009-12-04,16.484299,22.200068,44.458088,19.589117,21.683695,17.6742
2009-12-07,16.210962,22.260042,44.290504,19.502897,21.569271,17.580502
2009-12-08,15.888562,21.763092,43.612186,19.020067,21.160608,17.171656
2009-12-09,15.986686,21.994431,43.691982,19.063177,21.095213,17.077961
2009-12-10,16.168909,22.174362,44.011196,19.114912,21.136086,17.239798
2009-12-11,16.091814,21.94302,44.545872,19.175261,21.136086,17.34201
2009-12-14,16.238997,22.285751,45.567341,19.356325,21.307724,17.512362
2009-12-15,16.000704,22.182928,44.944881,19.192507,21.144264,17.444221
2009-12-16,15.93762,22.397133,45.088524,19.49428,21.324074,17.631611
2009-12-17,15.69232,21.92589,44.753361,18.985584,20.850023,17.273869
2009-12-18,15.790443,22.020134,44.649616,19.114912,20.80916,17.273869
2009-12-21,15.608218,22.148659,43.779766,19.15802,21.087048,17.418669
2009-12-22,15.698315,22.434935,44.111122,19.32539,21.178198,17.560005
2009-12-23,15.914548,22.720345,44.819443,19.463428,21.32601,17.65423
2009-12-24,16.238888,22.815479,45.446358,19.59284,21.367067,17.645662
2009-12-28,16.274927,22.919262,45.780159,19.68774,21.580578,17.774151
